id,Artist Name,Track Name,Popularity,duration,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,key,mode,time_signature,Class
663,AsBhMaKao,track_1,21.0000000000,327.7440000000,0.4275876910,0.2510938235,0.7210701006,0.0125563426,0.9919678715,0.2319269397,0.0998679264,0.5101998550,0.4217503342,9.0000000000,major,type 4,4
664,Wak,track_1,38.0000000000,221.4930000000,0.4620185066,0.5214209193,0.7505178309,0.0086928525,0.8594377510,0.0001224901,0.0856446205,0.0817023920,0.5898186484,11.0000000000,minor,type 4,10
665,AlLe,track_1,49.0000000000,125.8210000200,0.6589197332,0.1319496591,0.6189014499,0.0349860485,0.9929718876,0.8744978660,0.1293304887,0.1270580926,0.5568152413,7.0000000000,major,type 4,8
666,AnGh,track_1,25.0000000000,340.7329999800,0.5480955455,0.4273070415,0.6931696239,0.0101953209,0.2259036145,0.0000274097,0.0625825460,0.5754375065,0.3634202355,7.0000000000,major,type 4,10
667,BaGhAlKh,track_1,18.0000000000,213.9690000000,0.2231547235,0.3462089128,0.6363205311,0.0110538742,0.9959839357,0.9568272659,0.1598090013,0.3900797349,0.2027375253,5.0000000000,minor,type 4,8
668,YuDanval,track_9,28.0000000000,199.6130000000,0.6427802884,0.7907468036,0.8267075940,0.0042927667,0.6134538153,0.0008554225,0.0334247689,0.9140519830,0.5792362099,10.0000000000,minor,type 4,10
669,LaMaMaDe,track_1,33.0000000000,265.7440000200,0.4211319131,0.4403227906,0.7144568391,0.0151320026,0.9538152610,0.0431717301,0.0897084222,0.8208553381,0.2677793591,3.0000000000,minor,type 4,10
670,ThCol,track_1,56.0000000000,283.8910000200,0.5459436195,0.0827901761,0.4649247586,0.0145954067,0.9698795181,0.9076304293,0.1303464391,0.0615097856,0.4743121145,4.0000000000,minor,type 4,8
671,CaCa,track_1,19.0000000000,349.2400000000,0.3705616527,0.2651107840,0.6907738764,0.0179223009,0.9618473896,0.0000263052,0.0958041248,0.3144869007,0.3788437487,4.0000000000,major,type 4,10
672,AnTiLeBo,track_1,60.0000000000,283.0000000200,0.5330320637,0.5875008761,0.7835342267,0.0163125134,0.4447791165,0.0000034137,0.1151071828,0.4056125091,0.3310853064,10.0000000000,minor,type 4,10
673,MoRaAsBho,track_1,3.0000000000,311.3800000200,0.2920163546,0.7466934991,0.8068178982,0.0824211204,0.7610441767,0.0000029217,0.0467337194,0.8115356736,0.5949993531,7.0000000000,major,type 3,4
674,Nap,track_1,35.0000000000,259.8270000000,0.1542930923,0.9779733478,0.8633425669,0.0560206053,0.0000457831,0.8453813709,0.0958041248,0.5039867454,0.8702397895,7.0000000000,major,type 4,9
675,DaMaBa,track_1,48.0000000000,271.1870000000,0.6212610286,0.8558255489,0.8887225175,0.0115904701,0.0187751004,0.0000189759,0.0000000000,0.8570984778,0.4461713460,2.0000000000,major,type 4,10
676,UdNaHeSa,track_1,32.0000000000,282.0000000000,0.5846782871,0.6746062736,0.7215193032,0.0222150676,0.4297188755,0.0000034237,0.0747739510,0.5329812571,0.4010275154,2.0000000000,minor,type 4,10
677,ZaKnw,track_1,59.0000000000,177.4200000000,0.8170862922,0.6515784099,0.7857552844,0.0303713243,0.1244979920,0.0007540168,0.5194554506,0.9823961893,0.5145825247,2.0000000000,major,type 4,10
678,MaGal,track_1,45.0000000000,152.8570000200,0.5771465462,0.2320708057,0.7242145192,0.0361665593,0.8995983936,0.9518071805,0.0825967693,0.4066480273,0.3665362056,4.0000000000,minor,type 4,8
679,OlMe,track_1,41.0000000000,139.6900000200,0.3501183559,0.0045254758,0.0932844202,0.0142734492,0.9949799197,0.7018069295,0.0776186122,0.2937765352,0.3834637944,11.0000000000,major,type 4,8
680,Elr,track_1,38.0000000000,137.8110000000,0.1091026469,0.1199351215,0.5153103242,0.0142734492,0.9919678715,0.8654617123,0.0978360256,0.1208449829,0.5729503601,7.0000000000,major,type 4,8
681,Crm,track_1,55.0000000000,222.9200000000,0.2941682806,0.5054015359,0.7779191934,0.0052586392,0.1977911647,0.8433733367,0.2227979275,0.1746919333,0.2870681848,1.0000000000,major,type 4,10
682,GaStrn,track_1,66.0000000000,217.4400000000,0.8773402195,0.7446910762,0.8503406454,0.2637905130,0.0227911647,0.0000013755,0.2756273494,0.7566532049,0.3484926899,1.0000000000,major,type 4,6
683,Meo,track_1,58.0000000000,224.5050000000,0.6083494728,0.1049169495,0.4735594320,0.0127709809,0.9779116466,0.9006023098,0.0733516204,0.0623382003,0.4353301419,5.0000000000,major,type 4,8
684,S.D.Bua,track_1,7.0000000000,121.5960000000,0.4092963202,0.5754863385,0.7254123930,0.0433569436,0.8112449799,0.8845380367,0.3050899116,0.6986641814,0.5567397680,2.0000000000,major,type 3,4
685,TyLa,track_1,45.0000000000,166.7950000200,0.4372713579,0.1599835801,0.6302812508,0.0233955785,0.9929718876,0.9487951293,0.1059636290,0.3144869007,0.5242646742,2.0000000000,major,type 3,8
686,DePa,track_1,31.0000000000,461.8399999800,0.8343017000,0.9589503299,0.8083651519,0.1875939043,0.5210843373,0.0036536181,0.6464492533,0.5060577819,0.3406650278,4.0000000000,minor,type 4,6
687,Out,track_3,50.0000000000,233.9600000000,0.8687325156,0.5955105678,0.8759701530,0.0247907276,0.1174698795,0.0001184740,0.0460225541,0.6499948224,0.5144423599,5.0000000000,minor,type 4,10
688,Wab,track_1,41.0000000000,261.5600000000,0.2973961696,0.9879854624,0.8633425669,0.1897402876,0.0000105422,0.0474890035,0.1933353652,0.1363777571,0.4058631992,8.0000000000,major,type 4,9
689,Muh,track_5,30.0000000000,186.4930000200,0.5771465462,0.6595881016,0.8452247261,0.0082635759,0.8534136546,0.0003925707,0.3609671848,0.9068033551,0.5155798508,3.0000000000,major,type 4,10
690,Kx,track_1,3.0000000000,139.2190000000,0.8794921455,0.6275493347,0.7427566070,0.0125563426,0.8433734940,0.0121476026,0.1029157777,0.8881640261,0.5253536464,9.0000000000,minor,type 4,10
691,ArFa,track_1,22.0000000000,206.0870000000,0.4383473209,0.9008800649,0.8966085199,0.0561279244,0.0004518072,0.0002720886,0.4016052017,0.2119705913,0.3311230431,11.0000000000,minor,type 4,9
692,LaMarta,track_12,24.0000000000,388.5600000000,0.4383473209,0.6365602379,0.7426567842,0.0252200043,0.6817269076,0.0020070301,0.0580107691,0.8871285078,0.2806960797,9.0000000000,minor,type 4,4
693,TaSwtyl,track_1,79.0000000000,285.6340000000,0.2565095761,0.3792488912,0.7867535125,0.0059025542,0.7811244980,0.0000554217,0.0958041248,0.1384487936,0.2428354250,6.0000000000,major,type 4,10
694,SiStQu,track_1,37.0000000000,151.9930000200,0.5932859910,0.4202985613,0.6978612962,0.0048293625,0.8102409639,0.3594371079,0.1039317281,0.4936315626,0.5929507914,5.0000000000,minor,type 4,10
695,UdNaa,track_1,36.0000000000,372.0000000000,0.7525285130,0.7597092482,0.7274587607,0.2144236961,0.2951807229,0.0002198797,0.0378949507,0.7048772911,0.3304168284,6.0000000000,minor,type 4,6
696,Imt,track_1,41.0000000000,273.7630000000,0.2769528728,0.9899878853,0.8432532255,0.1403734707,0.0273092369,0.6536141101,0.2116224728,0.0158434296,0.5748857118,9.0000000000,major,type 4,9
697,AlInCh,track_1,59.0000000000,237.9070000000,0.4103722832,0.8448122228,0.9143021137,0.0246834085,0.0000032932,0.0535131059,0.7185817332,0.2958475717,0.4497778928,10.0000000000,major,type 4,9
698,SaSa,track_1,33.0000000000,290.3869999800,0.6148052507,0.5714814926,0.7369419281,0.0160978751,0.3965863454,0.0212841579,0.0588235294,0.6769182976,0.5798939061,6.0000000000,major,type 4,10
699,MiEli,track_1,60.0000000000,251.0000000000,0.8353776630,0.5945093563,0.7639939108,0.1908134793,0.1415662651,0.0037640600,0.3182972671,0.7701149425,0.2664370121,6.0000000000,major,type 4,6
700,Fra,track_1,39.0000000000,249.0800000000,0.7245534754,0.7256680584,0.7501185396,0.0143807684,0.2791164659,0.8333331660,0.1598090013,0.0662731697,0.4713524820,5.0000000000,minor,type 4,10
701,LeKa,track_1,53.0000000000,142.5000000000,0.8784161825,0.5754863385,0.8628434529,0.0680403520,0.1997991968,0.0000050502,0.1608249517,0.5868282075,0.4337074654,9.0000000000,minor,type 4,10
702,AnPaUdNar,track_1,37.0000000000,417.2800000200,0.3221433183,0.5614693779,0.7048988046,0.0216784718,0.8805220884,0.0050793224,0.0690846287,0.5184840012,0.3349290551,1.0000000000,major,type 4,4
703,MeTr,track_1,73.0000000000,187.9200000000,0.8041747364,0.8868631044,0.9040453196,0.0290834943,0.0575301205,0.0000018775,0.1100274307,0.9761830796,0.5579365593,9.0000000000,major,type 4,10
704,NoCyr,track_1,62.0000000000,309.3600000000,0.5394878416,0.2981507624,0.7127348956,0.0089074909,0.8403614458,0.0001425704,0.3467438789,0.0918504712,0.5033154354,9.0000000000,major,type 4,10
705,MePa,track_1,55.0000000000,289.9450000200,0.3920809124,0.1019133151,0.5408150533,0.0198540459,0.9407630522,0.8644576952,0.0998679264,0.1208449829,0.3983536033,3.0000000000,major,type 4,8
706,ChTr,track_1,52.0000000000,167.5699999800,0.5685388423,0.0481482594,0.4879339173,0.0132002576,0.8855421687,0.4979914638,0.1222188357,0.1902247075,0.3739811101,1.0000000000,major,type 4,8
707,HeKua,track_1,7.0000000000,240.8490000000,0.3178394663,0.3351955867,0.7751990217,0.0088001717,0.7720883534,0.2218867690,0.1618409022,0.3880086984,0.4139765817,7.0000000000,major,type 4,10
708,k.la,track_1,36.0000000000,370.9830000000,0.6955024747,0.9168994483,0.8941379052,0.0132002576,0.0150602410,0.6305217174,0.0231636696,0.3766179973,0.5113317807,7.0000000000,minor,type 4,10
709,BlEyPe,track_1,43.0000000000,215.4670000000,0.9494297396,0.7366813845,0.8170996481,0.0793088646,0.0166666667,0.0000133534,0.0290561821,0.6945221083,0.4116854272,10.0000000000,minor,type 4,10
710,LaCoi,track_1,42.0000000000,276.5600000000,0.3533462449,0.9469357923,0.8880487135,0.0440008586,0.0002218876,0.0099889659,0.3477598293,0.1809050430,0.6008539268,10.0000000000,major,type 4,9
711,MoRaihammed,track_4,26.0000000000,244.9470000000,0.2737249839,0.5804923958,0.8007037508,0.0154539601,0.8995983936,0.0000053715,0.2177181754,0.4553173864,0.4550017251,2.0000000000,major,type 4,10
712,KiKurshor,track_1,26.0000000000,352.5949999800,0.2188508715,0.4283082530,0.7904220009,0.0104099592,0.9658634538,0.0203805426,0.1547292492,0.2854923889,0.6444721180,1.0000000000,major,type 3,10
713,Co,track_1,36.0000000000,240.5170000000,0.5287282117,0.7136535208,0.8550073619,0.0162051942,0.0091465863,0.0000522089,0.3426800772,0.0345863104,0.2932785613,11.0000000000,minor,type 4,10
714,GrWaJr,track_1,80.0000000000,237.1060000000,0.7987949215,0.4873797295,0.7648424047,0.0623524361,0.5742971888,0.0600392169,0.0615665956,0.6272134203,0.3515601415,1.0000000000,major,type 4,10
715,MoPezshe,track_17,35.0000000000,195.5270000000,0.7987949215,0.7376825959,0.8452995932,0.0140588109,0.0479919679,0.0001857432,0.0633953063,0.4242518380,0.5254237288,11.0000000000,minor,type 4,10
716,Dit,track_2,34.0000000000,281.3860000000,0.3232192813,0.9809769821,0.8775673180,0.0725477570,0.0000238956,0.6154614613,0.0748755461,0.1436263850,0.3098665200,11.0000000000,minor,type 4,9
717,te,track_1,41.0000000000,156.1960000000,0.2640413170,0.9619539643,0.8627436301,0.2165700794,0.0003032129,0.0042259079,0.2969623082,0.0990990991,0.2527116488,4.0000000000,minor,type 4,9
718,Wes,track_1,12.0000000000,167.8890000000,0.6008177319,0.4473312708,0.7412842205,0.0476497102,0.0271084337,0.7700800904,0.0779233973,0.0576783680,0.4130762928,9.0000000000,minor,type 3,6
719,BrSpsitney,track_25,39.0000000000,205.6000000200,0.6847428448,0.5864996646,0.8225399915,0.0384202619,0.1285140562,0.0000207832,0.0917403231,0.5826861344,0.5253266917,3.0000000000,minor,type 4,10
720,CaSc,track_1,82.0000000000,260.2850000000,0.6686034000,0.1729993292,0.7787926431,0.0089074909,0.8403614458,0.0000326306,0.0839175048,0.2202547375,0.4426780092,1.0000000000,major,type 4,10
721,AnMin,track_1,43.0000000000,161.4310000000,0.6115773617,0.5023979015,0.7504679194,0.3024254132,0.1887550201,0.0000172691,0.1648887534,0.7763280522,0.2751380084,1.0000000000,major,type 4,6
722,MaDeynna,track_3,23.0000000000,295.5000000000,0.5997417689,0.4643518658,0.7337226423,0.0467911569,0.8122489960,0.0000000301,0.1272985878,0.9751475614,0.6635129598,3.0000000000,major,type 3,4
723,Nas,track_3,36.0000000000,223.5110000000,0.6911986228,0.7627128826,0.8663372514,0.0306932818,0.0175702811,0.0000181727,0.1760642081,0.6023609817,0.3905582870,2.0000000000,minor,type 4,10
724,DiRac,track_1,52.0000000000,224.9600000000,0.9408220357,0.8257892049,0.8887225175,0.2627173213,0.0241967871,0.0000033333,0.0789393478,0.2927410169,0.3999223703,7.0000000000,major,type 4,6
725,GoIsGo,track_1,28.0000000000,235.2140000000,0.3737895416,0.9319176203,0.8410072122,0.0963726121,0.0036445783,0.3473889030,0.2167022249,0.1601946774,0.3902887394,11.0000000000,major,type 4,9
726,MeSt,track_1,47.0000000000,182.6149999800,0.4448030988,0.0494498343,0.5165331537,0.0963726121,0.9969879518,0.9457830781,0.0958041248,0.3320907114,0.3072572993,7.0000000000,major,type 3,8
727,Aft,track_1,42.0000000000,246.0000000000,0.5168926189,0.9339200433,0.8664620299,0.0407812835,0.0000327309,0.0002610444,0.3955094991,0.4925960443,0.4555569931,4.0000000000,major,type 4,9
728,MaHed,track_1,45.0000000000,542.5870000000,0.1822681300,0.9689624446,0.8797135085,0.2047649710,0.0001927711,0.0289146877,0.3416641268,0.0908149529,0.6380784491,9.0000000000,major,type 4,9
729,Nad,track_1,2.0000000000,198.7470000000,0.4856896923,0.3562210274,0.6288837314,0.0109465551,0.8102409639,0.0582319862,0.1679366047,0.6779538159,0.6717179885,5.0000000000,minor,type 4,4
730,Bri,track_1,49.0000000000,210.3600000000,0.5599311384,0.7977552839,0.8223653016,0.0028976175,0.1415662651,0.0041255062,0.2024789190,0.5050222636,0.3366865054,11.0000000000,major,type 4,10
731,Rue,track_1,67.0000000000,186.9350000000,0.7471486981,0.7056438290,0.8436774725,0.0741575445,0.2379518072,0.0000337350,0.0825967693,0.5360878119,0.2770194506,5.0000000000,major,type 4,10
732,Mys,track_1,54.0000000000,211.4000000000,0.9257585539,0.8608316062,0.8613960221,0.2090577377,0.2118473896,0.0000250000,0.0133089505,0.7245521383,0.3634148445,7.0000000000,major,type 4,10
733,San,track_1,69.0000000000,294.9870000000,0.5911340650,0.9229067171,0.8995033815,0.0113758317,0.1606425703,0.0000037450,0.2837549528,0.9761830796,0.4605975331,9.0000000000,major,type 4,10
734,AsBhKiKuR.D.Bu,track_1,17.0000000000,525.1600000200,0.3329029481,0.6736050621,0.7336228195,0.1983258210,0.8423694779,0.0000017068,0.8963730570,0.4242518380,0.5224101867,10.0000000000,minor,type 4,4
735,◊©◊ò◊îê,track_1,46.0000000000,217.7080000000,0.6933505487,0.6665965819,0.8647899978,0.1790083709,0.2630522088,0.0000074498,0.0917403231,0.5940768355,0.6342347005,5.0000000000,major,type 4,10
736,MaKaBa,track_1,2.0000000000,317.2930000200,0.4200559501,0.4663542887,0.7243392977,0.1156900622,0.9849397590,0.0000126506,0.1516813979,0.6707051879,0.3435006685,3.0000000000,major,type 1,4
737,Cer,track_1,35.0000000000,121.2520000200,0.0313105229,0.1910211356,0.5212248259,0.0174930243,0.9869477912,0.9076304293,0.0757899015,0.0217458838,0.3028151550,7.0000000000,major,type 1,8
738,ViBe,track_1,40.0000000000,234.9470000000,0.8461372929,0.7246668469,0.8272566195,0.0753380554,0.3624497992,0.0004066269,0.0604490501,0.8239618929,0.3474684090,5.0000000000,minor,type 4,10
739,AsBheha,track_5,4.0000000000,215.1469999800,0.3113836884,0.2971495510,0.7209952335,0.0189954926,0.9779116466,0.0000670683,0.0958041248,0.5474785130,0.3076616207,1.0000000000,major,type 3,4
740,LaSli,track_1,58.0000000000,168.7600000000,0.5158166559,0.8358013196,0.8631429213,0.0452886886,0.2178714859,0.0001676709,0.2918825561,0.7670083877,0.5662601889,11.0000000000,major,type 4,10
741,MiSoTr,track_1,47.0000000000,206.9629999800,0.3748655046,0.2380780745,0.6300816052,0.0116977892,0.9447791165,0.8544175245,0.0897084222,0.1591591592,0.6526555829,3.0000000000,major,type 3,8
742,MoRaih,track_1,25.0000000000,294.4930000200,0.3146115774,0.3301895293,0.6853584887,0.0275810260,0.9979919679,0.6656623149,0.2329574317,0.2451071761,0.2505822228,8.0000000000,major,type 4,8
743,ElLiOr,track_1,81.0000000000,303.3730000000,0.3533462449,0.3371980096,0.7461256270,0.0104099592,0.6546184739,0.0000027410,0.2360052829,0.4760277519,0.7935912365,10.0000000000,major,type 4,10
744,ReFan,track_1,50.0000000000,268.2800000000,0.1499892404,0.9179006598,0.8808864266,0.1060313372,0.0000029016,0.2710836055,0.1740323072,0.3269131200,0.6514534006,11.0000000000,major,type 4,9
745,AaMu,track_1,30.0000000000,326.6400000000,0.4738540994,0.3091640885,0.6722817000,0.0051513200,0.7198795181,0.0000008133,0.0357614548,0.3817955887,0.3500614569,9.0000000000,major,type 4,10
746,PrArSi,track_1,50.0000000000,187.9999999800,0.5706907682,0.8207831476,0.8739237853,0.0227516634,0.3473895582,0.0000074096,0.4452910698,0.7928963446,0.4656973735,2.0000000000,major,type 4,10
747,blt,track_1,60.0000000000,194.8000000000,0.1499892404,0.9549454840,0.9278031494,0.0942262288,0.0019176707,0.0000200803,0.0836127197,0.4511753132,0.8321419330,3.0000000000,minor,type 4,9
748,AlLi,track_1,45.0000000000,157.2499999800,0.6836668819,0.1009121036,0.5648973073,0.0414251985,0.9437751004,0.9236947025,0.0786345626,0.0198819509,0.4896817182,4.0000000000,major,type 3,8
749,FuMan,track_1,37.0000000000,218.7200000000,0.3942328384,0.7867419578,0.8459733972,0.0188881734,0.0002801205,0.1546176251,0.0464289343,0.4749922336,0.5802443179,7.0000000000,major,type 4,9
