id,Artist Name,Track Name,Popularity,duration,Class
2218,JuBiDaCaGi,track_1,95.0,198.08200002,10
2219,DuDu,track_1,47.0,191.459,10
2220,ThWee,track_1,94.0,191.014,10
2221,Oca,track_1,47.0,259.003,9
2222,BlTh,track_1,34.0,297.173,9
2223,Juh,track_1,68.0,237.627,10
2224,C.Ram,track_1,27.0,232.41299999999998,4
2225,HaNahdag,track_3,22.0,233.227,6
2226,ne,track_1,36.0,219.429,10
2227,NaGont,track_1,43.0,191.286,10
2228,EyGonal,track_19,35.0,293.506,10
2229,Sae,track_3,72.0,170.653,10
2230,AmDa,track_1,32.0,212.0,10
2231,KeBaLA,track_1,79.0,171.1999998,10
2232,S1,track_1,43.0,211.25,10
2233,YoStLieon,track_1,86.0,215.693,10
2234,LuGe,track_1,39.0,190.558,10
2235,BrBr,track_1,46.0,185.559,8
2236,TaVer,track_1,69.0,196.0,10
2237,Hou,track_1,30.0,233.958,10
2238,Ofe,track_1,87.0,139.563,10
2239,OlRoi,track_1,95.0,215.508,10
2240,MOSUN,track_1,60.0,159.394,10
2241,NoCun,track_1,49.0,178.932,6
2242,EKS,track_1,56.0,105.487,6
2243,DuBe,track_1,12.0,411.895,6
2244,RiRo,track_1,,250.307,6
2245,SmanSo,track_1,49.0,278.8,6
2246,TOL,track_7,53.0,510.587,9
2247,CAB,track_1,34.0,230.625,9
2248,◊©◊ò◊î◊,track_1,46.0,217.708,10
2249,HaBeArinn,track_1,45.0,213.307,10
2250,Alc,track_1,45.0,349.969,9
2251,Sky,track_1,50.0,307.596,6
2252,GrMa,track_1,38.0,195.84,9
2253,CiGi,track_1,,138.542,6
2254,AyZaFei,track_1,26.0,252.2,10
2255,Ver,track_1,73.0,131.587,10
2256,Ped,track_6,23.0,118.439,6
2257,Kop,track_1,50.0,335.347,9
2258,ShTs,track_1,32.0,220.4,10
2259,JaBir,track_1,55.0,207.936,10
2260,DiQi,track_1,55.0,69.857,6
2261,BrSpsitney,track_11,78.0,211.15999998,10
2262,Wid,track_1,43.0,202.64,9
2263,BaBosckstreet,track_11,45.0,261.53299998,10
2264,EdSha,track_1,85.0,185.487,10
2265,Stt,track_1,46.0,259.8,9
2266,DuFar,track_1,32.0,187.636,10
2267,HaNahdag,track_4,38.0,244.493,6
2268,OlMa,track_1,18.0,125.689,10
2269,DuAhndu,track_10,14.0,218.32,10
2270,Kys,track_1,47.0,311.519,9
2271,OlRog,track_1,78.0,215.508,10
2272,AlTe,track_1,60.0,193.165,10
2273,Hol,track_1,45.0,185.268,8
2274,XX,track_1,86.0,119.133,6
2275,My,track_1,46.0,259.547,6
2276,Cac,track_1,44.0,208.6,9
2277,ArBe,track_1,47.0,224.016,8
2278,Baa,track_1,42.0,184.253,10
2279,chcl,track_1,31.0,129.139,10
2280,KaKou,track_1,29.0,246.942,8
2281,For,track_1,27.0,292.2,9
2282,Fl&Jes,track_1,37.0,373.013,9
2283,Mah,track_1,37.0,243.623,10
2284,BoMa&ThWa,track_1,71.0,233.56,6
2285,KithKo,track_1,,211.579,9
2286,Ma5,track_1,,257.827,10
2287,MaFaCaLeBoFa,track_1,36.0,320.17300002,8
2288,BePo,track_1,90.0,122.77300020000001,10
2289,WeGuns,track_1,51.0,146.752,6
2290,Ele,track_2,34.0,246.88,9
2291,Cae,track_1,55.0,269.419,6
2292,Alo,track_1,79.0,147.402,10
2293,Grf,track_1,61.0,181.469,10
2294,ViStr,track_1,57.0,258.783,10
2295,Amt,track_1,63.0,197.853,9
2296,jeJaHa,track_1,75.0,125.30200002,10
2297,HaNahdag,track_5,24.0,148.081,6
2298,Rai,track_1,58.0,241.893,9
2299,MoPezshe,track_7,26.0,229.147,10
2300,KuSaAnMa,track_1,47.0,468.29299998,4
2301,Poe,track_1,43.0,229.17,9
2302,KoBl,track_1,67.0,156.113,6
2303,Eld,track_5,28.0,185.647,10
2304,an,track_1,55.0,183.125,10
2305,BrSpsitney,track_12,38.0,204.43999998,10
2306,JuWRD,track_1,76.0,206.734,6
2307,CuOfLu,track_1,38.0,357.547,9
2308,JoGr,track_1,46.0,193.562,10
2309,StUpHe,track_1,45.0,189.773,9
2310,Son,track_1,48.0,368.188,9
2311,Voe,track_1,56.0,185.827,9
2312,Oph,track_1,49.0,461.053,9
2313,OmAdmer,track_22,56.0,194.0,10
2314,BIA,track_1,79.0,156.005,6
2315,JaBui,track_1,23.0,170.59999998,8
2316,BiDaKa,track_1,35.0,248.267,6
2317,Ru‚,track_1,63.0,250.627,6
2318,FLO,track_1,66.0,811.077,6
2319,Mea,track_6,62.0,189.347,9
2320,MCLye,track_1,46.0,237.267,6
2321,TwOnPit,track_1,75.0,220.051,10
2322,AnMo,track_1,42.0,291.49999998,8
2323,Tel,track_1,25.0,404.987,9
2324,JuGeos,track_1,9.0,288.862,6
2325,PoSmep,track_1,72.0,165.64,6
2326,Lun,track_1,40.0,209.38999998,8
2327,MiMaIys,track_1,50.0,212.693,9
2328,BaBosckstreet,track_13,71.0,230.09299998,10
2329,SuSh,track_1,37.0,114.10600002,8
2330,TIBA,track_1,28.0,186.287,10
2331,MoPezshe,track_8,45.0,241.5,10
2332,Jas,track_1,55.0,131.084,6
2333,BoCou,track_1,49.0,204.2,9
2334,Bli,track_1,50.0,192.213,9
2335,Blt,track_1,76.0,304.6,6
2336,KeLa,track_1,78.0,185.947,6
2337,DuAhndu,track_11,19.0,195.361,10
2338,Wiw,track_1,43.0,231.724,9
2339,Fe,track_1,42.0,295.406,9
2340,mianThDe,track_1,38.0,237.321,10
2341,Nea,track_2,37.0,130.229,10
2342,Cru,track_1,40.0,299.553,9
2343,GuMaecc,track_1,54.0,149.08,6
2344,Ty,track_1,62.0,160.877,6
2345,LiDur,track_1,74.0,186.283,6
2346,LaofGod,track_1,48.0,244.965,9
2347,ERR,track_1,52.0,317.309,9
2348,Wae,track_1,17.0,367.957,9
2349,UsinMo,track_1,35.0,237.782,9
2350,Bad,track_1,40.0,211.696,9
2351,Und,track_1,48.0,190.84,9
2352,Muh,track_4,23.0,213.0,4
2353,Emn,track_1,84.0,297.787,6
2354,YoStLieone,track_1,68.0,193.36,6
2355,Th69Ey,track_1,51.0,203.187,9
2356,MaManri,track_1,29.0,239.83,10
2357,AdGe,track_1,43.0,218.786,10
2358,RoZob,track_1,58.0,300.013,9
2359,BoSe,track_1,42.0,228.505,6
2360,PaDri,track_1,50.0,241.033,9
2361,AvBi,track_1,16.0,241.2,10
2362,Sha,track_1,32.0,169.756,6
2363,Bea,track_1,40.0,159.412,10
2364,DuAhndu,track_12,19.0,238.36,10
2365,SpGe,track_1,29.0,342.093,6
2366,DaYam,track_1,36.0,194.643,10
2367,Cam,track_1,65.0,260.0,10
2368,CoCu,track_1,5.0,222.76,6
2369,Lua,track_1,49.0,230.533,6
2370,Bew,track_1,29.0,253.853,9
2371,BePoa,track_1,84.0,122.773,10
2372,SKN,track_1,50.0,291.503,9
2373,L.,track_1,64.0,171.429,10
2374,VE,track_1,9.0,215.253,9
2375,N..,track_1,59.0,261.4,6
2376,PrArSih,track_1,64.0,289.33300002,4
2377,Mo∂,track_1,74.0,166.92,9
2378,ErGa,track_1,,156.73399998,8
2379,SaSo,track_1,45.0,183.451,10
2380,HaBeArinna,track_1,54.0,215.625,10
2381,KuSaAlYag,track_1,50.0,474.65299998,4
2382,FaBr,track_1,43.0,152.82199998,8
2383,BuanthBa,track_1,38.0,242.748,6
2384,Dal,track_1,26.0,301.373,10
2385,Ske,track_1,63.0,252.307,6
2386,Co@,track_1,15.0,183.719,6
2387,DiUn,track_1,65.0,391.693,6
2388,Twi,track_1,42.0,273.053,10
2389,RV,track_1,32.0,228.0,9
2390,MoAz,track_1,36.0,388.27999997999996,4
2391,AsILaDy,track_1,56.0,260.787,9
2392,WaUpHa,track_1,45.0,234.358,9
2393,MED,track_1,56.0,185.019,10
2394,ThSiPr,track_1,37.0,216.867,6
2395,Lek,track_1,39.0,174.36,6
2396,ArFrk,track_1,73.0,147.6,6
2397,MEU,track_1,81.0,152.913,10
2398,MaMil,track_1,80.0,195.873,10
2399,AdGo,track_1,58.0,174.588,10
2400,DiKr,track_1,33.0,263.889,9
2401,SaAv,track_1,35.0,180.315,10
2402,DeDe,track_1,16.0,266.0,9
2403,LiPee,track_1,64.0,159.08,6
2404,Thr,track_1,16.0,231.467,9
2405,AsILaDyi,track_1,62.0,253.318,9
2406,MoPezshe,track_9,24.0,212.147,10
2407,GrMo,track_1,26.0,152.346,10
2408,Pas,track_1,42.0,220.468,10
2409,EsD',track_1,40.0,256.552,9
2410,GeFiAcofStMainthFiSiNeMa,track_1,19.0,441.43999998,8
2411,AmBaMuk,track_1,19.0,247.12000002000002,4
2412,RoDo,track_1,2.0,195.0,10
2413,MiMeari,track_4,23.0,235.947,10
2414,Za,track_1,39.0,159.36,9
2415,FrPa,track_1,47.0,148.499,6
2416,AdGol,track_1,54.0,186.783,10
2417,ThHuLe,track_1,24.0,239.06699999999998,10
2418,SeBlChChe,track_1,41.0,492.07999997999997,8
2419,JuWRDi,track_1,85.0,194.621,10
2420,FlDi,track_1,57.0,187.148,6
2421,RaPlkvid,track_2,37.0,285.413,6
2422,MaPa,track_1,36.0,336.173,6
2423,Mit,track_1,80.0,193.42900002,10
2424,PiBl,track_1,30.0,313.987,9
2425,Bon,track_1,30.0,231.36,9
2426,AsBheha,track_4,,208.13299998,4
2427,LiEa,track_1,54.0,190.402,6
2428,LaStDiv,track_1,57.0,209.4,10
2429,ChBl,track_1,43.0,196.973,10
2430,JoGo,track_1,57.0,235.773,10
2431,PhCo,track_1,44.0,393.14700000000005,10
2432,Thn,track_1,37.0,254.909,9
2433,SkAt,track_1,46.0,117.692,6
2434,Clw,track_1,34.0,252.667,9
2435,ItLeiay,track_11,24.0,203.008,10
2436,DaBr,track_1,56.0,223.693,6
2437,ThBo,track_1,32.0,354.04,9
2438,MoRaihamme,track_1,22.0,280.98700002,4
2439,Oph,track_2,56.0,464.28,9
2440,FlGeLin,track_1,46.0,164.467,10
2441,Voa,track_1,71.0,261.813,9
2442,ZaHo,track_1,61.0,209.538,10
2443,$u,track_1,79.0,168.49,6
2444,ShK3,track_1,66.0,165.095,10
2445,MuWa,track_1,45.0,123.987,9
2446,44,track_1,4.0,145.627,6
2447,LiPa,track_1,76.0,157.333,9
2448,AvMax,track_1,84.0,162.399,10
2449,Maj,track_1,88.0,186.21,10
2450,TOL,track_8,62.0,399.267,9
2451,MiMeari,track_5,21.0,196.62,10
2452,JuMic,track_1,72.0,176.32,10
2453,R.D.Bur,track_1,36.0,234.24,4
2454,Abm,track_1,52.0,227.651,10
2455,MiScGr,track_1,39.0,271.8,9
2456,KTPl,track_1,54.0,167.27100000000002,8
2457,MaGay,track_1,62.0,327.707,6
2458,Wih,track_1,21.0,138.84,9
2459,ReSn,track_1,49.0,222.787,6
2460,MoYon,track_1,63.0,154.259,6
2461,SH,track_1,27.0,135.248,6
2462,ACC,track_1,84.0,255.493,9
2463,Wee,track_11,3.0,279.64000002,10
2464,MaDeyn,track_1,29.0,235.33300002,4
2465,Wee,track_12,,217.173,10
2466,RiIn,track_1,41.0,233.239,9
2467,EvTiIDie,track_1,48.0,172.653,9
2468,MaCi,track_1,32.0,231.027,8
2469,Scf,track_1,63.0,300.6,6
2470,JPSa,track_1,43.0,190.4,10
2471,J-,track_1,35.0,146.443,6
2472,BeBoy,track_1,48.0,206.213,6
2473,Sia,track_1,71.0,257.2,10
2474,Anx,track_3,58.0,164.333,9
2475,InFlm,track_1,41.0,217.267,9
2476,ThAu,track_1,26.0,222.548,10
2477,ThSiPro,track_1,43.0,249.373,6
2478,IsPa,track_1,27.0,262.72,10
2479,MiMeari,track_6,39.0,204.92,10
2480,T-P,track_1,73.0,231.093,10
2481,Eld,track_7,27.0,233.836,10
2482,ThHUe,track_1,56.0,332.852,9
2483,CaVe,track_1,50.0,183.2,6
2484,Ia,track_1,77.0,275.52,6
2485,PrMai,track_1,34.0,225.987,9
2486,YnMa,track_1,50.0,354.653,9
2487,HaMaSu,track_1,42.0,181.029,10
2488,RoWav,track_1,75.0,160.078,6
2489,Wey,track_2,21.0,166.766,6
2490,NiMu,track_1,65.0,252.96,10
2491,MoInWh,track_1,63.0,222.461,9
2492,JeZuk,track_1,,174.587,10
2493,GeDuteta,track_1,2.0,204.17299998000001,4
2494,Sla,track_1,45.0,271.933,9
2495,Ani,track_2,59.0,161.071,10
2496,MaThSuf,track_1,42.0,292.501,9
2497,DJKha,track_1,76.0,306.194,6
2498,LoGr,track_1,58.0,221.388,10
2499,HaNahdag,track_6,23.0,156.982,6
2500,ToDia,track_1,36.0,527.22700002,8
2501,Dre,track_3,81.0,383.037,6
2502,JoAle,track_1,41.0,282.387,8
2503,Jus,track_1,57.0,298.998,10
2504,MaHea,track_1,50.0,211.973,9
2505,GaFaChLaMaAlKoLeAmElGe,track_1,31.0,219.41299998,8
2506,MoRaihammed,track_1,42.0,387.06700002,4
2507,Fil,track_1,45.0,334.933,9
2508,FrSoToSee,track_1,36.0,197.68,9
2509,Flw,track_1,30.0,152.693,10
2510,Ka.,track_1,45.0,206.602,6
2511,Ts,track_1,33.0,294.893,9
2512,Wee,track_13,,168.79999998,10
2513,Sof,track_1,36.0,226.5,9
2514,Do&Pen,track_1,28.0,213.75,10
2515,IsCe,track_1,60.0,186.661,10
2516,Aro,track_1,44.0,282.013,9
2517,Cro,track_1,39.0,201.16,9
2518,Jub,track_1,60.0,192.848,10
2519,NyCa,track_1,57.0,187.267,6
2520,T.,track_1,45.0,278.72,6
2521,Frd,track_1,67.0,262.093,6
2522,ThWeArGr,track_1,94.0,191.0140002,10
2523,DJTu,track_1,57.0,208.758,10
2524,Ku,track_1,20.0,169.945,10
2525,AsBhMuBe,track_1,2.0,513.31999998,4
2526,PoSh,track_1,,168.649,6
2527,Kia,track_1,39.0,208.736,10
2528,YoBo,track_1,29.0,123.625,6
2529,JiHa,track_1,27.0,192.9,10
2530,AtMay,track_1,33.0,236.627,10
2531,Mam,track_1,48.0,156.316,10
2532,ThBac,track_1,73.0,87.707,10
2533,JoAg,track_1,80.0,179.499,10
2534,Ner,track_1,30.0,219.243,9
2535,InFle,track_1,46.0,219.4,9
2536,Aln,track_1,35.0,347.347,9
2537,Mig,track_1,79.0,255.532,6
2538,TOi,track_1,49.0,208.552,6
2539,SuSiAlYa,track_1,53.0,376.99999998,4
2540,AL,track_1,64.0,228.0,6
2541,AZ,track_1,51.0,270.733,6
2542,Wiz,track_1,21.0,297.453,9
2543,KaWet,track_1,81.0,311.867,6
2544,JuBi,track_1,13.0,212.869,10
2545,Aw,track_1,38.0,174.731,6
2546,Voi,track_1,35.0,330.4,9
2547,BaQun,track_1,42.0,242.045,10
2548,SvSöAdFoCaRa,track_1,51.0,307.14700002,8
2549,AuBuRed,track_1,,227.923,9
2550,PiTr,track_1,49.0,170.74300002,8
2551,Teh,track_1,78.0,189.375,10
2552,IsLe,track_1,26.0,242.8,10
2553,Ham,track_1,37.0,197.938,10
2554,Krs,track_1,36.0,310.857,9
2555,YuDanval,track_3,37.0,215.933,10
2556,EmCo,track_1,2.0,324.696,8
2557,ToNwi,track_1,51.0,232.615,6
2558,◊ê◊ë,track_1,41.0,190.154,10
2559,DeLlo,track_1,40.0,156.6,10
2560,AmAm,track_1,48.0,219.853,9
2561,DY,track_1,61.0,194.4,10
2562,ZeBen,track_1,41.0,192.0,10
2563,DeAn,track_1,38.0,281.573,9
2564,DyCa,track_1,51.0,175.038,10
2565,Syd,track_1,54.0,239.744,10
2566,Dae,track_1,52.0,257.58,9
2567,Art,track_1,33.0,249.347,9
2568,Shq,track_1,46.0,192.0,6
2569,KaBlu,track_1,26.0,136.787,6
2570,NoKie,track_1,48.0,195.429,10
2571,StPa&ThBrBo,track_1,45.0,209.44,10
2572,nek,track_1,54.0,214.733,10
2573,DJKhl,track_1,70.0,338.637,6
2574,MaDeynn,track_1,1.0,205.44,4
2575,KoBla,track_1,66.0,197.143,6
2576,ElJoKiDe,track_1,29.0,251.16499998,10
2577,Bu,track_1,38.0,245.447,10
2578,BiEis,track_1,93.0,245.897,10
2579,Slk,track_1,70.0,147.84,9
2580,Sma,track_1,41.0,216.213,9
2581,ToYes,track_1,31.0,269.625,10
2582,CrBr,track_1,39.0,163.077,6
2583,VO,track_1,47.0,334.4,9
2584,ErBan,track_1,61.0,157.397,6
2585,Es,track_1,79.0,284.733,6
2586,MoRaihammed,track_2,3.0,254.29300001999997,4
2587,PaLos,track_1,45.0,242.733,9
2588,Nic,track_1,50.0,160.0,6
2589,Der,track_1,23.0,426.5,9
2590,KeLam,track_1,71.0,386.907,10
2591,ReFag,track_1,46.0,232.98,9
2592,HaNahdag,track_8,31.0,665.08,6
2593,IdAmia,track_1,39.0,241.472,10
2594,HaBeArinnan,track_1,42.0,186.5,10
2595,JiRo,track_1,65.0,171.0,10
2596,SaRe,track_1,42.0,221.64,9
2597,Ten,track_1,53.0,390.8,9
2598,EyGonal,track_20,33.0,226.957,10
2599,MeChc,track_1,37.0,237.838,9
2600,NACH,track_1,42.0,314.0,9
2601,FrGib,track_1,70.0,166.841,6
2602,SaFis,track_1,53.0,208.674,10
2603,SaPro,track_1,28.0,214.942,10
2604,THSCO,track_1,82.0,165.978,6
2605,ThDaGr,track_1,66.0,231.4,9
2606,gn,track_1,47.0,162.747,10
2607,ThKiLAR,track_1,86.0,161.385,6
2608,ThFiHu,track_1,29.0,240.25,9
2609,EyGonal,track_21,38.0,236.2,10
2610,PH‚à,track_1,33.0,230.133,10
2611,M√Cre,track_1,69.0,240.933,9
2612,EaCa,track_1,25.0,170.769,9
2613,BeThBuAnMed,track_1,39.0,347.76,9
2614,LaMaPaUd,track_1,17.0,494.33299998,4
2615,ArPe,track_1,,181.01599998,8
2616,AlThWi,track_1,45.0,352.074,9
2617,CoOfCon,track_1,49.0,205.507,9
2618,Con,track_3,28.0,186.901,6
2619,ToWal,track_1,68.0,174.983,10
2620,NoLoFoThMiCh,track_1,33.0,160.0,10
2621,EyGonal,track_23,34.0,211.456,10
2622,Vot,track_2,56.0,188.853,9
2623,saile,track_1,60.0,144.468,10
2624,OCthDw,track_1,57.0,165.68,10
2625,SaHadrit,track_7,25.0,241.558,10
2626,BlBa,track_1,32.0,251.576,9
2627,RoZoi,track_1,74.0,222.827,9
2628,JaHa,track_1,62.0,177.19,6
2629,MiKia,track_1,71.0,210.3,10
2630,CeFr,track_1,40.0,219.173,9
2631,Way,track_1,33.0,190.08,9
2632,InMoGuDoToLiUzVe,track_1,84.0,224.04199998,10
2633,WiMa,track_1,42.0,285.948,8
2634,DuAhndu,track_13,20.0,209.107,10
2635,MoAn,track_1,42.0,436.693,9
2636,LuSou,track_1,33.0,537.777,9
2637,WoAmMoPeQu,track_1,21.0,257.20000002,8
2638,SiRo,track_1,27.0,369.221,9
2639,Dai,track_1,70.0,204.867,9
2640,Ayr,track_1,42.0,266.653,9
2641,Br,track_1,42.0,263.462,9
2642,LEX,track_1,39.0,141.56,10
2643,JaBid,track_1,27.0,185.533,10
2644,CAA,track_1,34.0,171.427,9
2645,Stc,track_1,49.0,215.28,9
2646,SaHadrit,track_8,20.0,218.093,10
2647,MO3,track_1,42.0,145.657,6
2648,NaGonth,track_1,53.0,186.264,10
2649,DuAhndu,track_14,18.0,243.947,10
2650,Exr,track_1,28.0,307.653,9
2651,Fis,track_1,26.0,124.011,6
2652,DoCatja,track_1,75.0,284.47999998,10
2653,P.O,track_1,,248.693,9
2654,AlFaToToDi,track_1,38.0,291.29299998,8
2655,JaBa,track_1,40.0,223.32,10
2656,Swa,track_1,28.0,316.31,6
2657,CoLer,track_1,75.0,192.88,6
2658,Ace,track_1,53.0,299.72,9
2659,ShFa,track_1,38.0,271.547,9
2660,Tet,track_2,50.0,330.227,9
2661,ToLaTo,track_1,26.0,219.2,9
2662,JaW,track_1,35.0,254.024,10
2663,ThDiAr,track_1,43.0,196.597,9
2664,WiRo,track_1,44.0,272.767,9
2665,C.Ja,track_1,40.0,168.719,10
2666,DoBu,track_1,46.0,183.177,8
2667,Lie,track_1,24.0,190.94,6
2668,Vos,track_1,33.0,136.907,9
2669,QU,track_1,41.0,196.757,6
2670,PaDrv,track_1,63.0,255.231,9
2671,ItLeiay,track_12,33.0,212.814,10
2672,DuAhndu,track_15,20.0,209.521,10
2673,MiBu,track_1,35.0,236.20000002,10
2674,Sa-,track_1,68.0,248.573,6
2675,RA,track_1,35.0,148.074,10
2676,SAJHN,track_1,43.0,173.453,6
2677,AyJo,track_1,,182.065,9
2678,MeFa,track_1,46.0,237.107,9
2679,ATrCaQue,track_1,63.0,203.067,6
2680,Exa,track_1,19.0,240.5,9
2681,TaSwty,track_1,80.0,171.36,10
2682,Rex,track_1,57.0,191.723,10
2683,NoFa,track_1,35.0,199.253,10
2684,SnDog,track_1,74.0,211.493,6
2685,DaGu,track_1,63.0,235.603,10
2686,Lao,track_1,59.0,161.28,6
2687,EaEa,track_1,28.0,320.4,9
2688,EdAl,track_1,46.0,183.747,10
2689,ZoArg,track_1,26.0,311.44,10
2690,Meh,track_3,45.0,265.133,9
2691,Tor,track_1,28.0,287.933,9
2692,HAV,track_1,29.0,351.623,9
2693,LaofGodm,track_1,47.0,270.693,9
2694,Mor,track_2,37.0,232.0,10
2695,MeThStl,track_1,88.0,184.635,10
2696,Sib,track_1,12.0,199.221,8
2697,ClDeDaHoZüKa,track_1,32.0,368.81399999999996,8
2698,MaWol,track_1,97.0,132.78,10
2699,StSo,track_1,66.0,240.4,9
2700,SoOfApo,track_1,26.0,358.893,9
2701,SiTh,track_1,39.0,216.576,9
2702,AvMaxa,track_1,79.0,177.8560002,10
2703,SyOfADon,track_1,80.0,210.24,9
2704,TaDoo,track_1,46.0,114.462,6
2705,SaHadrit,track_9,26.0,226.018,10
2706,Som,track_1,34.0,246.227,9
2707,Num,track_1,51.0,126.504,6
2708,MiEl,track_1,70.0,211.12,6
2709,PoTo,track_1,10.0,250.191,10
2710,JaHar,track_1,55.0,207.797,6
2711,CaKe,track_1,48.0,136.786,6
2712,BeRea,track_1,72.0,151.999,10
2713,LiSiz,track_1,63.0,362.653,10
2714,Trc,track_1,33.0,180.677,9
2715,Mav,track_1,55.0,308.187,8
2716,MoYone,track_1,75.0,180.93,6
2717,Obi,track_1,44.0,218.427,9
2718,FaJo,track_1,74.0,149.725,6
2719,Are,track_1,48.0,232.939,9
2720,Cob,track_1,34.0,334.921,9
2721,Dao,track_1,30.0,291.52,10
2722,ChCo,track_1,59.0,202.114,10
2723,JuMe,track_1,45.0,148.083,10
2724,DrKe,track_1,62.0,249.475,6
2725,Max,track_1,60.0,167.289,10
2726,Cap,track_1,3.0,164.118,6
2727,ThSw,track_1,59.0,193.51300002000002,8
2728,NoFar,track_1,12.0,162.147,6
2729,TaVed,track_1,67.0,159.547,10
2730,BTS,track_4,89.0,199.054,10
2731,HaNahdag,track_9,43.0,214.756,6
2732,Rei,track_1,46.0,192.888,10
2733,LiDa,track_1,48.0,207.536,10
2734,Tom,track_1,19.0,269.867,9
2735,OmAdmer,track_23,38.0,211.693,10
2736,EdBeZannen,track_3,36.0,212.711,10
2737,NiMia,track_1,80.0,339.506,6
2738,GeDuKiKu,track_1,2.0,198.97300002,4
2739,ItLeiay,track_13,41.0,192.313,10
2740,EdHan,track_1,56.0,209.143,10
2741,Cop,track_1,83.0,309.6,10
2742,Ber,track_1,62.0,211.43,9
2743,Maa,track_3,39.0,252.97300002000003,10
2744,BPrTaBa,track_1,54.0,200.15500002,4
2745,CoCo,track_1,42.0,311.76,9
2746,Pra,track_1,68.0,261.133,6
2747,ClJa,track_1,43.0,169.8,9
2748,UnSt,track_1,31.0,282.493,9
2749,JoOla,track_1,63.0,186.987,10
2750,Ph,track_1,57.0,221.575,6
2751,HaSh,track_1,34.0,311.986,9
2752,LoSc,track_1,15.0,179.792,10
2753,KaRa,track_1,42.0,922.218,9
2754,ArEc,track_1,37.0,252.933,9
2755,Xi,track_1,28.0,175.413,9
2756,Abo,track_1,20.0,312.271,9
2757,FrFor,track_1,3.0,231.429,10
2758,Ad,track_1,77.0,228.093,10
2759,Min,track_1,45.0,344.6,9
2760,JeCoo,track_1,48.0,258.46699997999997,8
2761,MsLaHil,track_1,74.0,320.267,6
2762,Ezh,track_1,60.0,156.149,10
2763,JVFo,track_1,34.0,359.693,6
2764,Inc,track_1,52.0,191.36,9
2765,LPPoo,track_1,78.0,156.432,6
2766,Sav,track_1,41.0,342.427,9
2767,ReCo,track_1,34.0,294.384,9
2768,Gat,track_1,36.0,158.52,10
2769,Haz,track_1,38.0,237.709,10
2770,TeThCro,track_1,34.0,221.535,9
2771,DJJaJe&ThFrPr,track_1,54.0,226.2,10
2772,PoGl,track_1,40.0,178.776,10
2773,YUN,track_1,77.0,171.88,10
2774,Mea,track_8,57.0,329.76,9
2775,BlBl,track_1,46.0,225.267,6
2776,QuofthStAg,track_1,49.0,265.347,9
2777,KaSt,track_1,59.0,205.774,10
2778,GhKiTr,track_1,69.0,215.173,6
2779,Saj,track_1,24.0,225.0,9
2780,YuDanval,track_4,30.0,207.16,10
2781,ItLeiay,track_14,31.0,170.717,10
2782,BlVeBr,track_1,63.0,199.788,9
2783,YoStLieoner,track_1,65.0,188.44,6
2784,BoSh,track_1,24.0,227.733,10
2785,LiPep,track_1,82.0,196.4,6
2786,MiGo,track_1,67.0,257.735,9
2787,Ke,track_1,58.0,192.96,6
2788,Trb,track_1,32.0,294.547,9
2789,TiToAv,track_1,34.0,185.884,9
2790,ThDaOfThBe,track_1,31.0,249.697,9
2791,Eve,track_2,41.0,291.96,9
2792,FrThKi,track_1,62.0,218.944,6
2793,Ade,track_1,71.0,223.079,10
2794,JuPre,track_1,56.0,409.8,9
2795,AtAt,track_1,56.0,224.104,9
2796,YoHu,track_1,42.0,201.973,10
2797,MCBe,track_1,44.0,164.387,6
2798,MiDa,track_1,55.0,219.453,10
2799,HaRu,track_1,41.0,293.747,9
2800,DiDgg,track_1,59.0,181.759,6
2801,Nonafa,track_1,28.0,312.6,9
2802,DeAUa,track_1,17.0,200.254,9
2803,Gob,track_1,26.0,230.223,9
2804,BAY,track_1,35.0,232.855,9
2805,Dim,track_1,,214.533,9
2806,Et,track_1,38.0,212.387,10
2807,Nin,track_1,41.0,286.236,10
2808,LePe,track_1,57.0,175.60699997999998,8
2809,Tha,track_1,39.0,180.6,9
2810,Int,track_1,47.0,261.56,9
2811,SoSo,track_1,38.0,384.286,9
2812,AbSrVi,track_1,58.0,265.995,4
2813,Noi,track_1,71.0,192.213,10
2814,Shu,track_1,85.0,241.96999979999998,10
2815,BoInSp,track_1,48.0,238.08,10
2816,AJTrc,track_1,63.0,234.0,6
2817,IdSh,track_1,36.0,170.625,10
2818,EdGrGoSyOrNeJä,track_1,20.0,312.267,8
2819,ThHUe,track_2,47.0,325.227,9
2820,ShM,track_1,26.0,358.525,6
2821,Sml,track_1,49.0,173.999,10
2822,JaAru,track_1,74.0,218.293,10
2823,NiJo,track_1,72.0,214.624,10
2824,OlDaKePeHuWaPaBa,track_1,28.0,188.77300002,8
2825,CaHai,track_1,72.0,212.56,10
2826,Wat,track_1,33.0,380.773,9
2827,HaTiFe,track_1,51.0,267.045,8
2828,24G,track_1,91.0,140.533,10
2829,BaBosckstreet,track_14,51.0,228.72,10
2830,Goa,track_1,54.0,464.453,9
2831,DeEy,track_1,,210.86,9
2832,BuRhe,track_1,70.0,231.24,6
2833,RiMo,track_1,81.0,216.88,10
2834,MoMae,track_1,53.0,355.933,9
2835,LiTeExp,track_1,46.0,453.387,9
2836,LoFre,track_1,42.0,186.034,10
2837,Th6Ma,track_1,65.0,236.6,6
2838,PrSo,track_1,10.0,173.254,6
